"Upload your handheld footer logo image.","Upload your handheld footer logo image.",,inc/redux-framework/options/mobile-options.php:118,
"Select the footer style for handheld.","Select the footer style for handheld.",,inc/redux-framework/options/mobile-options.php:125,
"Light background for Handheld Footer?","Light background for Handheld Footer?",,inc/redux-framework/options/mobile-options.php:136,
Navigation,Navigation,,inc/redux-framework/options/navigation-options.php:8,
"Primary Navigation","Primary Navigation",,inc/redux-framework/options/navigation-options.php:14,
"Options for primary navigation of the theme","Options for primary navigation of the theme",,inc/redux-framework/options/navigation-options.php:15,
"Dropdown Trigger","Dropdown Trigger",,"inc/redux-framework/options/navigation-options.php:20
inc/redux-framework/options/navigation-options.php:45
inc/redux-framework/options/navigation-options.php:70
inc/redux-framework/options/navigation-options.php:95
inc/redux-framework/options/navigation-options.php:120",
Click,Click,,"inc/redux-framework/options/navigation-options.php:24
inc/redux-framework/options/navigation-options.php:49
inc/redux-framework/options/navigation-options.php:74
inc/redux-framework/options/navigation-options.php:99
inc/redux-framework/options/navigation-options.php:124",
Hover,Hover,,"inc/redux-framework/options/navigation-options.php:25
inc/redux-framework/options/navigation-options.php:50
inc/redux-framework/options/navigation-options.php:75
inc/redux-framework/options/navigation-options.php:100
inc/redux-framework/options/navigation-options.php:125",
"Secondary Navigation","Secondary Navigation",,inc/redux-framework/options/navigation-options.php:39,
"Options for secondary navigation of the theme","Options for secondary navigation of the theme",,inc/redux-framework/options/navigation-options.php:40,
"Navbar Primary Navigation","Navbar Primary Navigation",,inc/redux-framework/options/navigation-options.php:64,
"Options for navbar primary navigation of the theme","Options for navbar primary navigation of the theme",,inc/redux-framework/options/navigation-options.php:65,
"Topbar Left Navigation","Topbar Left Navigation",,inc/redux-framework/options/navigation-options.php:89,
"Options for topbar left navigation of the theme","Options for topbar left navigation of the theme",,inc/redux-framework/options/navigation-options.php:90,
"Topbar Right Navigation","Topbar Right Navigation",,inc/redux-framework/options/navigation-options.php:114,
"Options for topbar right navigation of the theme","Options for topbar right navigation of the theme",,inc/redux-framework/options/navigation-options.php:115,
Shop,Shop,,inc/redux-framework/options/shop-options.php:8,
"Catalog Mode","Catalog Mode",,inc/redux-framework/options/shop-options.php:18,
"Enable / Disable the Catalog Mode.","Enable / Disable the Catalog Mode.",,inc/redux-framework/options/shop-options.php:19,
"Brand Attribute","Brand Attribute",,inc/redux-framework/options/shop-options.php:27,
"Choose a product attribute that will be used as brands","Choose a product attribute that will be used as brands",,inc/redux-framework/options/shop-options.php:28,
"Once you choose a brand attribute, you will be able to add brand images to the attributes","Once you choose a brand attribute, you will be able to add brand images to the attributes",,inc/redux-framework/options/shop-options.php:29,
"Shop Comparison Page","Shop Comparison Page",,inc/redux-framework/options/shop-options.php:36,
"Choose a page that will be the product compare page for shop.","Choose a page that will be the product compare page for shop.",,inc/redux-framework/options/shop-options.php:37,
"Shop Page Jumbotron","Shop Page Jumbotron",,inc/redux-framework/options/shop-options.php:43,
"Choose a static block that will be the jumbotron element for shop page","Choose a static block that will be the jumbotron element for shop page",,inc/redux-framework/options/shop-options.php:44,
"Shop Page Bottom Jumbotron","Shop Page Bottom Jumbotron",,inc/redux-framework/options/shop-options.php:54,
"Choose a static block that will be the jumbotron element for shop page bottom","Choose a static block that will be the jumbotron element for shop page bottom",,inc/redux-framework/options/shop-options.php:55,
"Shop/Catalog Pages","Shop/Catalog Pages",,inc/redux-framework/options/shop-options.php:70,
"Product archive views","Product archive views",,inc/redux-framework/options/shop-options.php:79,
"Please drag and arrange the views. Top most view will be the default view","Please drag and arrange the views. Top most view will be the default view",,inc/redux-framework/options/shop-options.php:80,
"Grid Extended","Grid Extended",,inc/redux-framework/options/shop-options.php:84,
"List View Small","List View Small",,"inc/redux-framework/options/shop-options.php:86
inc/woocommerce/functions.php:267",
"Shop Page Layout","Shop Page Layout",,inc/redux-framework/options/shop-options.php:93,
"Select the layout for the Shop Listing.","Select the layout for the Shop Listing.",,inc/redux-framework/options/shop-options.php:94,
"Number of Product Sub-categories Columns","Number of Product Sub-categories Columns",,inc/redux-framework/options/shop-options.php:105,
"Drag the slider to set the number of columns for displaying product sub-categories in shop and catalog pages.","Drag the slider to set the number of columns for displaying product sub-categories in shop and catalog pages.",,inc/redux-framework/options/shop-options.php:106,
"Number of Products Columns","Number of Products Columns",,inc/redux-framework/options/shop-options.php:115,
"Drag the slider to set the number of columns for displaying products in shop and catalog pages.","Drag the slider to set the number of columns for displaying products in shop and catalog pages.",,inc/redux-framework/options/shop-options.php:116,
"Number of Products Columns in wide mode","Number of Products Columns in wide mode",,inc/redux-framework/options/shop-options.php:125,
"Drag the slider to set the number of columns for displaying products in shop and catalog pages in wide mode.","Drag the slider to set the number of columns for displaying products in shop and catalog pages in wide mode.",,inc/redux-framework/options/shop-options.php:126,
"Number of Products Per Page","Number of Products Per Page",,inc/redux-framework/options/shop-options.php:136,
"Drag the slider to set the number of products per page to be listed on the shop page and catalog pages.","Drag the slider to set the number of products per page to be listed on the shop page and catalog pages.",,inc/redux-framework/options/shop-options.php:137,
"Sale Badge ?","Sale Badge ?",,inc/redux-framework/options/shop-options.php:147,
"Enable this to display Sale Badge.","Enable this to display Sale Badge.",,inc/redux-framework/options/shop-options.php:148,
"Single Product Page","Single Product Page",,inc/redux-framework/options/shop-options.php:160,
"Single Product Layout","Single Product Layout",,inc/redux-framework/options/shop-options.php:166,
"Select the layout for the Single Product.","Select the layout for the Single Product.",,inc/redux-framework/options/shop-options.php:167,
"Single Product Style","Single Product Style",,inc/redux-framework/options/shop-options.php:178,
"Select the style for Full Width layout.","Select the style for Full Width layout.",,inc/redux-framework/options/shop-options.php:179,
Extended,Extended,,"inc/redux-framework/options/shop-options.php:184
inc/woocommerce/class-electro-wc-helper.php:185",
"Enable Single Product Sidebar ?","Enable Single Product Sidebar ?",,inc/redux-framework/options/shop-options.php:192,
"By default Single Product Page uses shop sidebar, turn this on to have a separate sidebar for Single Product Page","By default Single Product Page uses shop sidebar, turn this on to have a separate sidebar for Single Product Page",,inc/redux-framework/options/shop-options.php:193,
"Enable Related Products","Enable Related Products",,inc/redux-framework/options/shop-options.php:200,
"Enable Single Product Sale Timer","Enable Single Product Sale Timer",,inc/redux-framework/options/shop-options.php:207,
"Product Gallery Carousel","Product Gallery Carousel",,inc/redux-framework/options/shop-options.php:213,
"Sticky Add to Cart in Mobile ?","Sticky Add to Cart in Mobile ?",,inc/redux-framework/options/shop-options.php:222,
"My Account Page","My Account Page",,inc/redux-framework/options/shop-options.php:236,
"Before login text","Before login text",,inc/redux-framework/options/shop-options.php:243,
"Welcome back! Sign in to your account.","Welcome back! Sign in to your account.",,inc/redux-framework/options/shop-options.php:246,
"Before Register text","Before Register text",,inc/redux-framework/options/shop-options.php:250,
"Create new account today to reap the benefits of a personalized shopping experience.","Create new account today to reap the benefits of a personalized shopping experience.",,inc/redux-framework/options/shop-options.php:253,
"Register Benefits Title","Register Benefits Title",,inc/redux-framework/options/shop-options.php:258,
"Sign up today and you will be able to :","Sign up today and you will be able to :",,inc/redux-framework/options/shop-options.php:260,
"Register Benefits","Register Benefits",,inc/redux-framework/options/shop-options.php:265,
"Speed your way through checkout","Speed your way through checkout",,"inc/redux-framework/options/shop-options.php:268
inc/woocommerce/template-tags.php:900",
"Track your orders easily","Track your orders easily",,"inc/redux-framework/options/shop-options.php:269
inc/woocommerce/template-tags.php:901",
"Keep a record of all your purchases","Keep a record of all your purchases",,"inc/redux-framework/options/shop-options.php:270
inc/woocommerce/template-tags.php:902",
"Social Media","Social Media",,inc/redux-framework/options/social-options.php:8,
"Please type in your complete social network URL","Please type in your complete social network URL",,inc/redux-framework/options/social-options.php:10,
"Stumble Upon","Stumble Upon",,inc/redux-framework/options/social-options.php:97,
"On enabling footer rss icon.","On enabling footer rss icon.",,inc/redux-framework/options/social-options.php:135,
"Custom Primary CSS","Custom Primary CSS",,inc/redux-framework/options/style-options.php:7,
Styling,Styling,,inc/redux-framework/options/style-options.php:10,
"General Theme Style Settings","General Theme Style Settings",,inc/redux-framework/options/style-options.php:17,
"Use a predefined color scheme","Use a predefined color scheme",,inc/redux-framework/options/style-options.php:22,
"Main Theme Color","Main Theme Color",,inc/redux-framework/options/style-options.php:31,
"The main color of the site.","The main color of the site.",,inc/redux-framework/options/style-options.php:32,
Black,Black,,inc/redux-framework/options/style-options.php:36,
Blue,Blue,,inc/redux-framework/options/style-options.php:37,
"Flat Blue","Flat Blue",,inc/redux-framework/options/style-options.php:38,
Gold,Gold,,inc/redux-framework/options/style-options.php:39,
Green,Green,,inc/redux-framework/options/style-options.php:40,
Orange,Orange,,inc/redux-framework/options/style-options.php:41,
Pink,Pink,,inc/redux-framework/options/style-options.php:42,
Red,Red,,inc/redux-framework/options/style-options.php:43,
Yellow,Yellow,,inc/redux-framework/options/style-options.php:44,
Grey,Grey,,inc/redux-framework/options/style-options.php:45,
"Custom Primary Color","Custom Primary Color",,inc/redux-framework/options/style-options.php:53,
"Custom Primary Text Color","Custom Primary Text Color",,inc/redux-framework/options/style-options.php:62,
"How to include custom color ?","How to include custom color ?",,inc/redux-framework/options/style-options.php:71,
Inline,Inline,,inc/redux-framework/options/style-options.php:74,
"External File","External File",,inc/redux-framework/options/style-options.php:75,
"Custom Primary Color CSS","Custom Primary Color CSS",,inc/redux-framework/options/style-options.php:84,
"If you choose ""External File"", then please ""Save Changes"" and then click on ths link to get the custom color primary CSS: ","If you choose ""External File"", then please ""Save Changes"" and then click on ths link to get the custom color primary CSS: ",,inc/redux-framework/options/style-options.php:85,
Typography,Typography,,inc/redux-framework/options/typography-options.php:8,
"Use default font scheme ?","Use default font scheme ?",,inc/redux-framework/options/typography-options.php:12,
"Title Font Family","Title Font Family",,inc/redux-framework/options/typography-options.php:21,
"Content Font Family","Content Font Family",,inc/redux-framework/options/typography-options.php:38,
"Your comment is awaiting moderation.","Your comment is awaiting moderation.",,"inc/structure/comments.php:58 inc/structure/comments.php:112",
Edit,Edit,,"inc/structure/comments.php:69 inc/structure/comments.php:123",
"Sign up to Newsletter","Sign up to Newsletter",,"inc/structure/footer-v2.php:43 inc/structure/footer.php:73",
"...and receive <strong>$20 coupon for first shopping</strong>","...and receive <strong>$20 coupon for first shopping</strong>",,"inc/structure/footer-v2.php:44 inc/structure/footer.php:74",
"&copy; %s - All Rights Reserved","&copy; %s - All Rights Reserved",,"inc/structure/footer-v2.php:115 inc/structure/footer.php:357",
"Enter your email address","Enter your email address",,inc/structure/footer.php:113,
"Sign Up","Sign Up",,inc/structure/footer.php:115,
"Contact info","Contact info",,inc/structure/footer.php:235,
"17 Princess Road, London, Greater London NW1 8JR, UK","17 Princess Road, London, Greater London NW1 8JR, UK",,inc/structure/footer.php:236,
"Customer Care","Customer Care",,inc/structure/footer.php:345,
Search,Search,,"inc/structure/footer.php:476 inc/structure/header.php:770
templates/sections/navbar-search.php:59",
"View your shopping cart","View your shopping cart",,inc/structure/footer.php:503,
"Unable to find any products that match the current query","Unable to find any products that match the current query",,inc/structure/header.php:125,
Days,Days,,inc/structure/header.php:127,
Hours,Hours,,inc/structure/header.php:128,
Mins,Mins,,inc/structure/header.php:129,
Secs,Secs,,inc/structure/header.php:130,
on,on,"Open Sans font: on or off",inc/structure/header.php:158,"translators: If there are characters in your language that are not supported by Open Sans, translate this to 'off'. Do not translate into your own language."
no-subset,no-subset,"Add new subset (greek, cyrillic, devanagari, vietnamese)",inc/structure/header.php:165,"translators: To add an additional character subset specific to your language, translate this to 'greek', 'cyrillic', 'devanagari' or 'vietnamese'. Do not translate into your own language."
"Skip to navigation","Skip to navigation",,inc/structure/header.php:229,
"Skip to content","Skip to content",,inc/structure/header.php:230,
Close,Close,,inc/structure/header.php:624,
Home,Home,breadcrumb,inc/structure/header.php:840,
"Catch Hottest <strong>Deals</strong> in Cameras Category","Catch Hottest <strong>Deals</strong> in Cameras Category",,inc/structure/homepage-v3.php:45,
Music,Music,,"inc/structure/homepage-v3.php:139
inc/template-tags/homepages/home-v3.php:347",
"Recommendation for your manager","Recommendation for your manager",,inc/structure/homepage-v3.php:204,
"<span class=""highlight"">Special</span> Offer","<span class=""highlight"">Special</span> Offer",,"inc/structure/homepage.php:310
inc/widgets/class-electro-onsale-product.php:31",
Save,Save,,"inc/structure/homepage.php:314 inc/structure/homepage.php:457
inc/template-tags/homepages/home-v2.php:199
inc/widgets/class-electro-onsale-product.php:34
inc/widgets/class-electro-onsale-products-carousel.php:34
inc/woocommerce/template-tags.php:633",
"Top %s","Top %s",,inc/structure/homepage.php:1073,
Pages:,Pages:,,"inc/structure/page.php:73 inc/structure/page.php:94
inc/structure/post.php:153 inc/structure/post.php:175
templates/contents/content-link.php:34
templates/contents/content-quote.php:34",
%s,%s,"post date",inc/structure/post.php:54,
", ",", ",,"inc/structure/post.php:86 inc/structure/post.php:97
templates/widgets/posts-carousel-widget.php:56","translators: used between list items, there is a space after the comma"
"Leave a comment","Leave a comment",,inc/structure/post.php:131,
"Continue reading %s","Continue reading %s",,"inc/structure/post.php:148 templates/contents/content-link.php:18
templates/contents/content-quote.php:29",
Next,Next,"Next post",inc/structure/post.php:194,
Previous,Previous,"Previous post",inc/structure/post.php:195,
"Read More","Read More",,inc/structure/post.php:335,
"Blog Navigation","Blog Navigation",,inc/structure/post.php:662,
"Toggle navigation","Toggle navigation",,inc/structure/post.php:665,
Compare,Compare,,"inc/template-tags/header.php:73 inc/woocommerce/integrations.php:84",
Wishlist,Wishlist,,inc/template-tags/header.php:92,
"See all deals","See all deals",,inc/template-tags/homepages/home-mobile.php:148,
"<span class=""from""><span class=""prefix"">From</span><span class=""value""><sup>$</sup>74</span><span class=""suffix"">99</span>","<span class=""from""><span class=""prefix"">From</span><span class=""value""><sup>$</sup>74</span><span class=""suffix"">99</span>",,"inc/template-tags/homepages/home-v2.php:59
inc/template-tags/homepages/home-v2.php:69
inc/template-tags/homepages/home-v5.php:225",
"Previous Deal","Previous Deal",,"inc/template-tags/homepages/home-v2.php:215
inc/template-tags/homepages/home-v5.php:104",
"Next Deal","Next Deal",,"inc/template-tags/homepages/home-v2.php:215
inc/template-tags/homepages/home-v5.php:104",
"Shop the,<br><strong>Hottest</strong><br>Products","Shop the,<br><strong>Hottest</strong><br>Products",,inc/template-tags/homepages/home-v3.php:69,
"The New,<br>Standard<br><strong>360 Cameras</strong>","The New,<br>Standard<br><strong>360 Cameras</strong>",,inc/template-tags/homepages/home-v3.php:77,
"Home Entertainment","Home Entertainment",,inc/template-tags/homepages/home-v3.php:266,
"Week Deals limited,Just now","Week Deals limited,Just now",,inc/template-tags/homepages/home-v4.php:228,
"End Season Sale 2","End Season Sale 2",,inc/template-tags/homepages/home-v6.php:35,
"Ends in:","Ends in:",,"inc/template-tags/homepages/home-v7.php:162
inc/woocommerce/template-tags.php:788",
"Add ads block widgets to your sidebar.","Add ads block widgets to your sidebar.",,inc/widgets/class-electro-ads-block-widget.php:27,
"Electro Ads Block","Electro Ads Block",,inc/widgets/class-electro-ads-block-widget.php:28,
"No sidebars are available.","No sidebars are available.",,"inc/widgets/class-electro-ads-block-widget.php:107
inc/widgets/class-electro-banner-ad-widget.php:71
inc/widgets/class-electro-brands-carousel.php:105
inc/widgets/class-electro-features-block-widget.php:89
inc/widgets/class-electro-onsale-product.php:88
inc/widgets/class-electro-onsale-products-carousel.php:132
inc/widgets/class-electro-product-catgories-widget.php:187
inc/widgets/class-electro-product-filter-widget.php:90
inc/widgets/class-electro-product-list-categories.php:97
inc/widgets/class-electro-products-2-1-2-widget.php:141
inc/widgets/class-electro-products-6-1-widget.php:141
inc/widgets/class-electro-products-cards-carousel-widget.php:181
inc/widgets/class-electro-products-carousel-tabs.php:117
inc/widgets/class-electro-products-carousel-widget.php:204
inc/widgets/class-electro-products-tabs.php:117",
"Ad Text:","Ad Text:",,inc/widgets/class-electro-ads-block-widget.php:135,
"Action Text:","Action Text:",,inc/widgets/class-electro-ads-block-widget.php:139,
"Action Link:","Action Link:",,inc/widgets/class-electro-ads-block-widget.php:143,
"Ad Image:","Ad Image:",,inc/widgets/class-electro-ads-block-widget.php:147,
"Extra Class:","Extra Class:",,"inc/widgets/class-electro-ads-block-widget.php:151
inc/widgets/class-electro-banner-ad-widget.php:84",
Delete,Delete,,"inc/widgets/class-electro-ads-block-widget.php:154
inc/widgets/class-electro-features-block-widget.php:126",
"Reached the maximum block. Cannot add more block.","Reached the maximum block. Cannot add more block.",,"inc/widgets/class-electro-ads-block-widget.php:161
inc/widgets/class-electro-features-block-widget.php:133",
"Add New Block","Add New Block",,"inc/widgets/class-electro-ads-block-widget.php:162
inc/widgets/class-electro-features-block-widget.php:134",
"Add banner ad widget to your sidebar.","Add banner ad widget to your sidebar.",,inc/widgets/class-electro-banner-ad-widget.php:25,
"Electro Banner Ad","Electro Banner Ad",,inc/widgets/class-electro-banner-ad-widget.php:26,
Image:,Image:,,inc/widgets/class-electro-banner-ad-widget.php:76,
Link:,Link:,,inc/widgets/class-electro-banner-ad-widget.php:80,
"Add products brand carousel widgets to your sidebar.","Add products brand carousel widgets to your sidebar.",,inc/widgets/class-electro-brands-carousel.php:25,
"Electro Product Brand Carousel","Electro Product Brand Carousel",,inc/widgets/class-electro-brands-carousel.php:26,
Title:,Title:,,"inc/widgets/class-electro-brands-carousel.php:110
inc/widgets/class-electro-onsale-product.php:93
inc/widgets/class-electro-onsale-products-carousel.php:138
inc/widgets/class-electro-product-filter-widget.php:95
inc/widgets/class-electro-product-list-categories.php:102
inc/widgets/class-electro-products-2-1-2-widget.php:146
inc/widgets/class-electro-products-6-1-widget.php:146
inc/widgets/class-electro-products-cards-carousel-widget.php:187
inc/widgets/class-electro-products-carousel-widget.php:222",
Limit:,Limit:,,"inc/widgets/class-electro-brands-carousel.php:114
inc/widgets/class-electro-onsale-products-carousel.php:157
inc/widgets/class-electro-product-list-categories.php:106
inc/widgets/class-electro-products-2-1-2-widget.php:188
inc/widgets/class-electro-products-6-1-widget.php:188
inc/widgets/class-electro-products-cards-carousel-widget.php:212
inc/widgets/class-electro-products-cards-carousel-widget.php:253
inc/widgets/class-electro-products-carousel-widget.php:234",
"Has no products:","Has no products:",,"inc/widgets/class-electro-brands-carousel.php:119
inc/widgets/class-electro-product-list-categories.php:111
inc/widgets/class-electro-products-2-1-2-widget.php:193
inc/widgets/class-electro-products-6-1-widget.php:193
inc/widgets/class-electro-products-cards-carousel-widget.php:258",
Orderby:,Orderby:,,"inc/widgets/class-electro-brands-carousel.php:122
inc/widgets/class-electro-product-list-categories.php:114
inc/widgets/class-electro-products-2-1-2-widget.php:159
inc/widgets/class-electro-products-2-1-2-widget.php:196
inc/widgets/class-electro-products-6-1-widget.php:159
inc/widgets/class-electro-products-6-1-widget.php:196
inc/widgets/class-electro-products-cards-carousel-widget.php:224
inc/widgets/class-electro-products-cards-carousel-widget.php:261",
Name,Name,,"inc/widgets/class-electro-brands-carousel.php:124
inc/widgets/class-electro-product-list-categories.php:116
inc/widgets/class-electro-products-2-1-2-widget.php:198
inc/widgets/class-electro-products-6-1-widget.php:198
inc/widgets/class-electro-products-cards-carousel-widget.php:263
templates/shop/single-product-advanced-reviews.php:69",
Slug,Slug,,"inc/widgets/class-electro-brands-carousel.php:125
inc/widgets/class-electro-product-list-categories.php:117
inc/widgets/class-electro-products-2-1-2-widget.php:199
inc/widgets/class-electro-products-6-1-widget.php:199
inc/widgets/class-electro-products-cards-carousel-widget.php:264",
"Term Group","Term Group",,"inc/widgets/class-electro-brands-carousel.php:126
inc/widgets/class-electro-product-list-categories.php:118
inc/widgets/class-electro-products-2-1-2-widget.php:200
inc/widgets/class-electro-products-6-1-widget.php:200
inc/widgets/class-electro-products-cards-carousel-widget.php:265",
"Term ID","Term ID",,"inc/widgets/class-electro-brands-carousel.php:127
inc/widgets/class-electro-product-list-categories.php:119
inc/widgets/class-electro-products-2-1-2-widget.php:201
inc/widgets/class-electro-products-6-1-widget.php:201
inc/widgets/class-electro-products-cards-carousel-widget.php:266",
ID,ID,,"inc/widgets/class-electro-brands-carousel.php:128
inc/widgets/class-electro-product-list-categories.php:120
inc/widgets/class-electro-products-2-1-2-widget.php:202
inc/widgets/class-electro-products-6-1-widget.php:202
inc/widgets/class-electro-products-cards-carousel-widget.php:267",
Order:,Order:,,"inc/widgets/class-electro-brands-carousel.php:133
inc/widgets/class-electro-product-list-categories.php:125
inc/widgets/class-electro-products-2-1-2-widget.php:168
inc/widgets/class-electro-products-2-1-2-widget.php:207
inc/widgets/class-electro-products-6-1-widget.php:168
inc/widgets/class-electro-products-6-1-widget.php:207
inc/widgets/class-electro-products-cards-carousel-widget.php:233
inc/widgets/class-electro-products-cards-carousel-widget.php:272",
Include:,Include:,,"inc/widgets/class-electro-brands-carousel.php:140
inc/widgets/class-electro-product-list-categories.php:132
inc/widgets/class-electro-products-2-1-2-widget.php:214
inc/widgets/class-electro-products-6-1-widget.php:214
inc/widgets/class-electro-products-cards-carousel-widget.php:279",
"Enable Touch Drag:","Enable Touch Drag:",,"inc/widgets/class-electro-brands-carousel.php:145
inc/widgets/class-electro-onsale-products-carousel.php:175
inc/widgets/class-electro-products-carousel-widget.php:266",
"Add features block widgets to your sidebar.","Add features block widgets to your sidebar.",,inc/widgets/class-electro-features-block-widget.php:27,
"Electro Features Block","Electro Features Block",,inc/widgets/class-electro-features-block-widget.php:28,
Columns:,Columns:,,"inc/widgets/class-electro-features-block-widget.php:96
inc/widgets/class-electro-products-cards-carousel-widget.php:195
inc/widgets/class-electro-products-carousel-widget.php:238",
"Icon Class:","Icon Class:",,inc/widgets/class-electro-features-block-widget.php:119,
Feature:,Feature:,,inc/widgets/class-electro-features-block-widget.php:123,
"Add onsale product widget to your sidebar.","Add onsale product widget to your sidebar.",,inc/widgets/class-electro-onsale-product.php:25,
"Electro Onsale Product","Electro Onsale Product",,inc/widgets/class-electro-onsale-product.php:26,
"Show Savings:","Show Savings:",,"inc/widgets/class-electro-onsale-product.php:98
inc/widgets/class-electro-onsale-products-carousel.php:143",
"Savings in:","Savings in:",,"inc/widgets/class-electro-onsale-product.php:101
inc/widgets/class-electro-onsale-products-carousel.php:146",
"Savings Text:","Savings Text:",,"inc/widgets/class-electro-onsale-product.php:108
inc/widgets/class-electro-onsale-products-carousel.php:153",
"Product ID:","Product ID:",,"inc/widgets/class-electro-onsale-product.php:112
inc/widgets/class-electro-onsale-products-carousel.php:161
inc/widgets/class-electro-products-2-1-2-widget.php:183
inc/widgets/class-electro-products-6-1-widget.php:183
inc/widgets/class-electro-products-cards-carousel-widget.php:248
inc/widgets/class-electro-products-carousel-widget.php:242",
"Add onsale product carousel widget to your sidebar.","Add onsale product carousel widget to your sidebar.",,inc/widgets/class-electro-onsale-products-carousel.php:25,
"Electro Onsale Product Carousel","Electro Onsale Product Carousel",,inc/widgets/class-electro-onsale-products-carousel.php:26,
"Product Options","Product Options",,"inc/widgets/class-electro-onsale-products-carousel.php:136
inc/widgets/class-electro-products-2-1-2-widget.php:149
inc/widgets/class-electro-products-6-1-widget.php:149
inc/widgets/class-electro-products-cards-carousel-widget.php:210
inc/widgets/class-electro-products-carousel-widget.php:220",
"Show Custom Navigation:","Show Custom Navigation:",,"inc/widgets/class-electro-onsale-products-carousel.php:166
inc/widgets/class-electro-products-carousel-widget.php:251",
"Carousel Options","Carousel Options",,"inc/widgets/class-electro-onsale-products-carousel.php:168
inc/widgets/class-electro-products-carousel-widget.php:255",
"Show Dots:","Show Dots:",,"inc/widgets/class-electro-onsale-products-carousel.php:171
inc/widgets/class-electro-products-carousel-widget.php:262",
"Nav Next Text:","Nav Next Text:",,"inc/widgets/class-electro-onsale-products-carousel.php:178
inc/widgets/class-electro-products-carousel-widget.php:269",
"Nav Prev Text:","Nav Prev Text:",,"inc/widgets/class-electro-onsale-products-carousel.php:182
inc/widgets/class-electro-products-carousel-widget.php:273",
Margin:,Margin:,,"inc/widgets/class-electro-onsale-products-carousel.php:186
inc/widgets/class-electro-products-carousel-widget.php:277",
"Your site&#8217;s most recent Posts Carousel.","Your site&#8217;s most recent Posts Carousel.",,inc/widgets/class-electro-posts-carousel-widget.php:13,
"Electro Posts Carousel","Electro Posts Carousel",,inc/widgets/class-electro-posts-carousel-widget.php:16,
"Number of posts to show:","Number of posts to show:",,"inc/widgets/class-electro-posts-carousel-widget.php:60
inc/widgets/class-electro-recent-posts-widget.php:57",
"Display post date?","Display post date?",,"inc/widgets/class-electro-posts-carousel-widget.php:66
inc/widgets/class-electro-recent-posts-widget.php:63",
"Display post category?","Display post category?",,inc/widgets/class-electro-posts-carousel-widget.php:71,
"A list of product categories.","A list of product categories.",,inc/widgets/class-electro-product-catgories-widget.php:39,
"Electro Product Categories","Electro Product Categories",,inc/widgets/class-electro-product-catgories-widget.php:40,
"Show All Categories","Show All Categories",,inc/widgets/class-electro-product-catgories-widget.php:82,
"Browse Categories","Browse Categories",,inc/widgets/class-electro-product-catgories-widget.php:135,
"No product categories exist.","No product categories exist.",,inc/widgets/class-electro-product-catgories-widget.php:143,
"Show Product Count:","Show Product Count:",,inc/widgets/class-electro-product-catgories-widget.php:193,
"Hide Empty:","Hide Empty:",,inc/widgets/class-electro-product-catgories-widget.php:197,
"Add products filter sidebar widgets to your sidebar.","Add products filter sidebar widgets to your sidebar.",,inc/widgets/class-electro-product-filter-widget.php:25,
"Electro Product Filter","Electro Product Filter",,inc/widgets/class-electro-product-filter-widget.php:26,
"+ Show more","+ Show more",,inc/widgets/class-electro-product-filter-widget.php:61,
"- Show less","- Show less",,inc/widgets/class-electro-product-filter-widget.php:62,
"Add products list categories to your sidebar.","Add products list categories to your sidebar.",,inc/widgets/class-electro-product-list-categories.php:25,
"Electro Product List Categories","Electro Product List Categories",,inc/widgets/class-electro-product-list-categories.php:26,
"Add products 2-1-2 block widgets to your sidebar.","Add products 2-1-2 block widgets to your sidebar.",,inc/widgets/class-electro-products-2-1-2-widget.php:25,
"Electro Product 2-1-2 Block","Electro Product 2-1-2 Block",,inc/widgets/class-electro-products-2-1-2-widget.php:26,
Show:,Show:,,"inc/widgets/class-electro-products-2-1-2-widget.php:151
inc/widgets/class-electro-products-6-1-widget.php:151
inc/widgets/class-electro-products-cards-carousel-widget.php:216",
"All Products","All Products",,"inc/widgets/class-electro-products-2-1-2-widget.php:153
inc/widgets/class-electro-products-6-1-widget.php:153
inc/widgets/class-electro-products-cards-carousel-widget.php:218",
"On-sale Products","On-sale Products",,"inc/widgets/class-electro-products-2-1-2-widget.php:155
inc/widgets/class-electro-products-6-1-widget.php:155
inc/widgets/class-electro-products-cards-carousel-widget.php:220",
Random,Random,,"inc/widgets/class-electro-products-2-1-2-widget.php:163
inc/widgets/class-electro-products-6-1-widget.php:163
inc/widgets/class-electro-products-cards-carousel-widget.php:228",
Sales,Sales,,"inc/widgets/class-electro-products-2-1-2-widget.php:164
inc/widgets/class-electro-products-6-1-widget.php:164
inc/widgets/class-electro-products-cards-carousel-widget.php:229",
"Hide free products:","Hide free products:",,"inc/widgets/class-electro-products-2-1-2-widget.php:176
inc/widgets/class-electro-products-6-1-widget.php:176
inc/widgets/class-electro-products-cards-carousel-widget.php:241",
"Show hidden products:","Show hidden products:",,"inc/widgets/class-electro-products-2-1-2-widget.php:180
inc/widgets/class-electro-products-6-1-widget.php:180
inc/widgets/class-electro-products-cards-carousel-widget.php:245",
"Category Options","Category Options",,"inc/widgets/class-electro-products-2-1-2-widget.php:186
inc/widgets/class-electro-products-6-1-widget.php:186
inc/widgets/class-electro-products-cards-carousel-widget.php:251",
"Add products 6-1 block widgets to your sidebar.","Add products 6-1 block widgets to your sidebar.",,inc/widgets/class-electro-products-6-1-widget.php:25,
"Electro Product 6-1 Block","Electro Product 6-1 Block",,inc/widgets/class-electro-products-6-1-widget.php:26,
